Timestamp,CPU Usage (%),Memory Usage (%),Disk Usage (%),Bytes Sent,Bytes Received
2024-11-29 21:25:04.536000,0.0,44.1,19.5,47758645,4555633949
2024-11-29 21:25:05.541000,0.0,44.1,19.5,47758707,4555634094
2024-11-29 21:25:06.547000,0.0,44.1,19.5,47758707,4555634158
2024-11-29 21:25:07.552000,0.0,44.1,19.5,47758707,4555634222
2024-11-29 21:25:08.558000,0.0,44.1,19.5,47758707,4555634428
2024-11-29 21:25:09.563000,0.0,44.1,19.5,47758707,4555636238
2024-11-29 21:25:10.567000,0.0,44.1,19.5,47758707,4555638644
2024-11-29 21:25:11.573000,0.0,44.1,19.5,47758707,4555641195
2024-11-29 21:25:12.578000,0.0,44.1,19.5,47758707,4555641195
2024-11-29 21:25:13.583000,0.0,44.1,19.5,47758707,4555645452
2024-11-29 21:25:14.588000,0.0,44.1,19.5,47758707,4555646649
2024-11-29 21:25:15.594000,1.6,44.1,19.5,47758707,4555648307
2024-11-29 21:25:16.600000,0.0,44.1,19.5,47758707,4555649713
2024-11-29 21:25:17.605000,0.0,44.1,19.5,47758707,4555652930
2024-11-29 21:25:18.611000,0.0,44.1,19.5,47758761,4555654890
2024-11-29 21:25:19.616000,0.0,44.1,19.5,47758761,4555656336
2024-11-29 21:25:20.622000,0.0,44.1,19.5,47758815,4555656503
2024-11-29 21:25:21.627000,0.0,44.1,19.5,47758869,4555659569
2024-11-29 21:25:22.632000,0.0,44.1,19.5,47758869,4555659569
2024-11-29 21:25:23.637000,0.0,44.1,19.5,47758869,4555659839
2024-11-29 21:25:24.642000,0.0,44.1,19.5,47758869,4555659839
2024-11-29 21:25:25.648000,0.0,44.1,19.5,47758869,4555662384
2024-11-29 21:25:26.653000,0.0,44.1,19.5,47758869,4555662465
2024-11-29 21:25:27.658000,0.0,44.1,19.5,47758869,4555662593
2024-11-29 21:25:28.663000,0.0,44.1,19.5,47758869,4555662718
2024-11-29 21:25:29.668000,0.0,44.1,19.5,47758869,4555673745
2024-11-29 21:25:30.674000,0.0,44.1,19.5,47758869,4555673745
2024-11-29 21:25:31.679000,0.0,44.1,19.5,47758869,4555673809
2024-11-29 21:25:32.685000,0.0,44.1,19.5,47758869,4555673890
2024-11-29 21:25:33.690000,0.0,44.1,19.5,47758869,4555674143
2024-11-29 21:25:34.696000,0.0,44.1,19.5,47758869,4555674143
2024-11-29 21:25:35.701000,0.0,44.1,19.5,47758869,4555674288
2024-11-29 21:25:36.706000,0.0,44.1,19.5,47758869,4555674352
2024-11-29 21:25:37.711000,0.0,44.1,19.5,47758869,4555674480
2024-11-29 21:25:38.717000,0.0,44.1,19.5,47758869,4555674686
2024-11-29 21:25:39.722000,0.0,44.1,19.5,47758869,4555674750
2024-11-29 21:25:40.727000,0.0,44.1,19.5,47758869,4555674750
2024-11-29 21:25:41.732000,0.0,44.1,19.5,47758923,4555677301
2024-11-29 21:25:42.737000,0.0,44.1,19.5,47758977,4555677301
2024-11-29 21:25:43.742000,0.0,44.1,19.5,47758977,4555677490
2024-11-29 21:25:44.748000,0.0,44.1,19.5,47758977,4555677571
2024-11-29 21:25:45.753000,0.0,44.1,19.5,47759031,4555678035
2024-11-29 21:25:46.758000,0.0,44.1,19.5,47759031,4555678215
2024-11-29 21:25:47.764000,0.0,44.1,19.5,47759031,4555678450
2024-11-29 21:25:48.769000,0.0,44.1,19.5,47759031,4555678575
2024-11-29 21:25:49.775000,0.0,44.1,19.5,47759031,4555678639
2024-11-29 21:25:50.780000,0.0,44.1,19.5,47759031,4555678720
2024-11-29 21:25:51.785000,0.0,44.1,19.5,47759031,4555679012
2024-11-29 21:25:52.791000,0.0,44.1,19.5,47759031,4555679240
2024-11-29 21:25:53.796000,0.0,44.1,19.5,47759031,4555679510
2024-11-29 21:25:54.801000,0.0,44.1,19.5,47760598,4555681157
2024-11-29 21:25:55.806000,0.0,44.1,19.5,47760598,4555681221
2024-11-29 21:25:56.811000,0.0,44.1,19.5,47760598,4555681302
2024-11-29 21:25:57.816000,0.0,44.1,19.5,47760598,4555681430
2024-11-29 21:25:58.821000,0.0,44.1,19.5,47760598,4555681555
2024-11-29 21:25:59.827000,0.0,44.1,19.5,47760694,4555681764
2024-11-29 21:26:00.832000,0.0,44.1,19.5,47760802,4555681764
2024-11-29 21:26:01.837000,0.0,44.1,19.5,47760802,4555681828
2024-11-29 21:26:02.842000,0.0,44.1,19.5,47760802,4555682098
2024-11-29 21:26:03.847000,0.8,44.0,19.5,47760802,4555682162
2024-11-29 21:26:04.852000,0.0,44.0,19.5,47760857,4555682232
2024-11-29 21:26:05.858000,0.0,44.0,19.5,47760857,4555682377
2024-11-29 21:26:06.863000,0.0,44.0,19.5,47760857,4555682441
2024-11-29 21:26:07.868000,0.0,44.0,19.5,47760857,4555682630
2024-11-29 21:26:08.873000,0.0,44.0,19.5,47760857,4555682711
2024-11-29 21:26:09.878000,0.0,44.0,19.5,47760857,4555682775
2024-11-29 21:26:10.884000,0.0,44.0,19.5,47760857,4555682775
2024-11-29 21:26:11.888000,0.0,44.0,19.5,47760857,4555682920
2024-11-29 21:26:12.893000,0.0,44.0,19.5,47760857,4555685451
2024-11-29 21:26:13.898000,0.0,44.0,19.5,47760857,4555685601
2024-11-29 21:26:14.903000,0.0,44.0,19.5,47760857,4555685682
2024-11-29 21:26:15.909000,0.0,44.0,19.5,47760857,4555685746
2024-11-29 21:26:16.914000,0.0,44.0,19.5,47760857,4555685746
2024-11-29 21:26:17.919000,0.0,44.0,19.5,47760911,4555686080
2024-11-29 21:26:18.924000,0.0,44.0,19.5,47760911,4555686219
2024-11-29 21:26:19.929000,0.0,44.0,19.5,47760965,4555686369
2024-11-29 21:26:20.935000,0.0,44.0,19.5,47760965,4555686450
2024-11-29 21:26:21.940000,0.0,44.0,19.5,47760965,4555686786
2024-11-29 21:26:22.945000,0.0,44.0,19.5,47760965,4555687183
2024-11-29 21:26:23.951000,0.8,44.0,19.5,47760965,4555687328
2024-11-29 21:26:24.956000,0.0,44.0,19.5,47760965,4555687403
2024-11-29 21:26:25.961000,0.0,44.0,19.5,47760965,4555687739
2024-11-29 21:26:26.967000,0.0,44.0,19.5,47761019,4555687884
2024-11-29 21:26:27.972000,0.0,44.0,19.5,47761019,4555688073
2024-11-29 21:26:28.977000,0.0,44.0,19.5,47761019,4555688073
2024-11-29 21:26:29.982000,0.0,44.0,19.5,47761019,4555699100
2024-11-29 21:26:30.987000,0.0,44.0,19.5,47761019,4555699100
2024-11-29 21:26:31.992000,0.0,44.0,19.5,47761019,4555699164
2024-11-29 21:26:32.998000,0.0,44.0,19.5,47761019,4555699434
2024-11-29 21:26:34.004000,0.0,44.0,19.5,47761019,4555699498
2024-11-29 21:26:35.009000,0.0,44.0,19.5,47761019,4555699770
2024-11-29 21:26:36.014000,0.0,44.0,19.5,47761019,4555699915
2024-11-29 21:26:37.019000,0.0,44.0,19.5,47761019,4555699979
2024-11-29 21:26:38.024000,0.0,44.0,19.5,47761019,4555700232
2024-11-29 21:26:39.029000,0.0,44.0,19.5,47761019,4555700313
2024-11-29 21:26:40.035000,0.0,44.0,19.5,47761019,4555700377
2024-11-29 21:26:41.040000,0.0,44.0,19.5,47761019,4555700377
2024-11-29 21:26:42.046000,0.0,44.0,19.5,47761019,4555700522
2024-11-29 21:26:43.051000,0.0,44.0,19.5,47761073,4555700647
2024-11-29 21:26:44.057000,0.0,44.0,19.5,47761073,4555700711
2024-11-29 21:26:45.062000,0.0,44.0,19.5,47761073,4555700792
2024-11-29 21:26:46.067000,0.0,44.0,19.5,47761181,4555701076
2024-11-29 21:26:47.072000,0.0,44.0,19.5,47761181,4555701296
2024-11-29 21:26:48.077000,0.0,44.0,19.5,47761181,4555701786
2024-11-29 21:26:49.083000,0.0,44.0,19.5,47761181,4555702234
2024-11-29 21:26:50.088000,0.0,44.0,19.5,47761181,4555702526
2024-11-29 21:26:51.094000,0.0,44.0,19.5,47761181,4555702607
2024-11-29 21:26:52.099000,3.1,44.0,19.5,47761181,4555702671
2024-11-29 21:26:53.104000,0.0,44.0,19.5,47761181,4555702796
2024-11-29 21:26:54.110000,0.0,44.0,19.5,47761181,4555704535
2024-11-29 21:26:55.115000,0.0,44.0,19.5,47761181,4555704535
2024-11-29 21:26:56.120000,0.0,44.0,19.5,47761181,4555704599
2024-11-29 21:26:57.125000,0.0,44.0,19.5,47761181,4555708284
2024-11-29 21:26:58.131000,0.0,44.0,19.5,47761235,4555711137
2024-11-29 21:26:59.136000,0.0,44.0,19.5,47761235,4555712153
2024-11-29 21:27:00.141000,0.0,44.0,19.5,47761235,4555712298
2024-11-29 21:27:01.146000,0.0,44.0,19.5,47761235,4555712298
2024-11-29 21:27:02.152000,0.0,44.0,19.5,47761235,4555712362
2024-11-29 21:27:03.157000,0.0,44.0,19.5,47761235,4555712632
2024-11-29 21:27:04.162000,0.0,44.0,19.5,47761235,4555712696
2024-11-29 21:27:05.168000,0.0,44.0,19.5,47761235,4555712696
2024-11-29 21:27:06.173000,0.0,44.0,19.5,47761289,4555712841
2024-11-29 21:27:07.178000,0.0,44.0,19.5,47761343,4555712905
2024-11-29 21:27:08.183000,0.0,44.0,19.5,47761343,4555713094
2024-11-29 21:27:09.189000,0.0,44.0,19.5,47761343,4555713175
2024-11-29 21:27:10.194000,0.0,44.0,19.5,47761343,4555713239
2024-11-29 21:27:11.199000,0.0,44.0,19.5,47761343,4555713239
2024-11-29 21:27:12.205000,0.0,44.0,19.5,47761343,4555713384
2024-11-29 21:27:13.210000,0.0,44.0,19.5,47761343,4555713595
2024-11-29 21:27:14.215000,0.0,44.0,19.5,47761343,4555713659
2024-11-29 21:27:15.220000,0.0,44.0,19.5,47761343,4555713740
2024-11-29 21:27:16.225000,0.0,44.0,19.5,47761343,4555713804
2024-11-29 21:27:17.230000,0.0,44.0,19.5,47761343,4555716210
2024-11-29 21:27:18.235000,0.0,44.0,19.5,47761343,4555716619
2024-11-29 21:27:19.241000,0.0,44.0,19.5,47761343,4555716863
2024-11-29 21:27:20.246000,0.0,44.0,19.5,47761397,4555717013
2024-11-29 21:27:21.251000,0.0,44.0,19.5,47761397,4555717094
2024-11-29 21:27:22.256000,0.0,44.0,19.5,47761451,4555717158
2024-11-29 21:27:23.262000,0.0,44.0,19.5,47761505,4555717283
2024-11-29 21:27:24.267000,0.0,44.0,19.5,47761505,4555717428
2024-11-29 21:27:25.272000,0.0,44.0,19.5,47761505,4555717503
2024-11-29 21:27:26.277000,0.0,44.0,19.5,47761505,4555717567
2024-11-29 21:27:27.282000,0.0,44.0,19.5,47761505,4555717712
2024-11-29 21:27:28.287000,0.0,44.0,19.5,47761505,4555717901
2024-11-29 21:27:29.292000,0.0,44.0,19.5,47761505,4555718023
2024-11-29 21:27:30.297000,0.0,44.0,19.5,47761505,4555728928
2024-11-29 21:27:31.302000,0.0,44.0,19.5,47761505,4555728992
2024-11-29 21:27:32.307000,0.0,44.0,19.5,47761505,4555729056
2024-11-29 21:27:33.312000,0.0,44.0,19.5,47761505,4555729326
2024-11-29 21:27:34.317000,0.0,44.0,19.5,47761505,4555729390
2024-11-29 21:27:35.322000,0.0,44.0,19.5,47761505,4555729390
2024-11-29 21:27:36.328000,0.0,44.0,19.5,47761505,4555729535
2024-11-29 21:27:37.333000,0.0,44.0,19.5,47761505,4555729599
2024-11-29 21:27:38.338000,0.0,44.0,19.5,47761559,4555729852
2024-11-29 21:27:39.344000,0.0,44.0,19.5,47761559,4555729933
2024-11-29 21:27:40.349000,0.0,44.0,19.5,47761613,4555729997
2024-11-29 21:27:41.355000,0.0,44.0,19.5,47761613,4555729997
2024-11-29 21:27:42.360000,0.0,44.0,19.5,47761613,4555730142
2024-11-29 21:27:43.365000,0.0,44.0,19.5,47761613,4555730267
2024-11-29 21:27:44.371000,0.0,44.0,19.5,47761775,4555730395
2024-11-29 21:27:45.376000,0.0,44.0,19.5,47761775,4555730476
2024-11-29 21:27:46.381000,0.0,44.0,19.5,47761775,4555730540
2024-11-29 21:27:47.387000,0.0,44.0,19.5,47761775,4555730540
2024-11-29 21:27:48.392000,0.0,44.0,19.5,47761775,4555730810
2024-11-29 21:27:49.397000,0.0,44.0,19.5,47761817,4555730874
2024-11-29 21:27:50.402000,0.0,44.0,19.5,47761817,4555730938
2024-11-29 21:27:51.408000,0.0,44.0,19.5,47761817,4555731019
2024-11-29 21:27:52.413000,0.0,44.0,19.5,47761817,4555731083
2024-11-29 21:27:53.418000,0.0,44.0,19.5,47761817,4555731436
2024-11-29 21:27:54.423000,0.0,44.0,19.5,47761817,4555731809
2024-11-29 21:27:55.428000,0.0,44.0,19.5,47761817,4555731809
2024-11-29 21:27:56.433000,0.0,44.0,19.5,47761817,4555731873
2024-11-29 21:27:57.438000,0.0,44.0,19.5,47761817,4555731954
2024-11-29 21:27:58.444000,0.0,44.0,19.5,47761871,4555732207
2024-11-29 21:27:59.449000,0.0,44.0,19.5,47761871,4555732207
2024-11-29 21:28:00.455000,0.0,44.0,19.5,47761871,4555732352
2024-11-29 21:28:01.460000,0.0,44.0,19.5,47761925,4555732352
2024-11-29 21:28:02.465000,0.0,44.0,19.5,47761925,4555732416
2024-11-29 21:28:03.470000,0.0,44.0,19.5,47761925,4555732686
2024-11-29 21:28:04.476000,0.0,44.0,19.5,47761925,4555732750
2024-11-29 21:28:05.481000,0.0,44.0,19.5,47761979,4555732750
2024-11-29 21:28:06.486000,0.0,44.0,19.5,47761979,4555732959
2024-11-29 21:28:07.491000,0.0,44.0,19.5,47761979,4555732959
2024-11-29 21:28:08.497000,0.0,44.0,19.5,47761979,4555733148
2024-11-29 21:28:09.502000,0.0,44.0,19.5,47761979,4555733229
2024-11-29 21:28:10.507000,0.0,44.0,19.5,47761979,4555733293
2024-11-29 21:28:11.513000,0.0,44.0,19.5,47761979,4555733293
2024-11-29 21:28:12.518000,0.0,44.0,19.5,47761979,4555733438
2024-11-29 21:28:13.523000,0.0,44.0,19.5,47761979,4555733649
2024-11-29 21:28:14.529000,0.0,44.0,19.5,47761979,4555733713
2024-11-29 21:28:15.534000,0.0,44.0,19.5,47761979,4555733794
2024-11-29 21:28:16.539000,0.0,44.0,19.5,47761979,4555733858
2024-11-29 21:28:17.545000,0.0,44.0,19.5,47761979,4555733922
2024-11-29 21:28:18.550000,0.0,44.0,19.5,47761979,4555734267
2024-11-29 21:28:19.556000,0.0,44.0,19.5,47761979,4555734331
2024-11-29 21:28:20.561000,0.0,44.0,19.5,47761979,4555734481
2024-11-29 21:28:21.566000,0.0,44.0,19.5,47761979,4555734562
2024-11-29 21:28:22.571000,0.0,44.0,19.5,47761979,4555734626
2024-11-29 21:28:23.577000,0.0,44.0,19.5,47762033,4555734751
2024-11-29 21:28:24.582000,0.8,44.0,19.5,47762087,4555734896
2024-11-29 21:28:25.588000,0.0,44.0,19.5,47762087,4555734971
2024-11-29 21:28:26.593000,0.0,44.0,19.5,47762141,4555735035
2024-11-29 21:28:27.598000,0.0,44.0,19.5,47762141,4555735180
2024-11-29 21:28:28.603000,0.0,44.0,19.5,47762141,4555735369
2024-11-29 21:28:29.608000,0.0,44.0,19.5,47762141,4555740871
2024-11-29 21:28:30.614000,0.0,44.0,19.5,47762141,4555746396
2024-11-29 21:28:31.619000,0.0,44.0,19.5,47762141,4555746396
2024-11-29 21:28:32.624000,0.0,44.0,19.5,47762141,4555748054
2024-11-29 21:28:33.629000,0.0,44.0,19.5,47762141,4555749566
2024-11-29 21:28:34.635000,0.0,44.0,19.5,47762141,4555753274
2024-11-29 21:28:35.640000,0.0,44.0,19.5,47762141,4555754290
2024-11-29 21:28:36.645000,0.0,44.0,19.5,47762141,4555754499
2024-11-29 21:28:37.650000,0.0,44.0,19.5,47762141,4555754563
2024-11-29 21:28:38.655000,0.0,44.0,19.5,47762195,4555754752
2024-11-29 21:28:39.660000,0.0,44.0,19.5,47762195,4555754833
2024-11-29 21:28:40.665000,0.0,44.0,19.5,47762195,4555754897
2024-11-29 21:28:41.670000,0.0,44.0,19.5,47762195,4555755125
2024-11-29 21:28:42.676000,0.8,44.0,19.5,47762195,4555755498
2024-11-29 21:28:43.681000,0.0,44.0,19.5,47762195,4555755623
2024-11-29 21:28:44.686000,0.0,44.0,19.5,47762195,4555755959
2024-11-29 21:28:45.691000,0.0,44.0,19.5,47762249,4555756532
2024-11-29 21:28:46.696000,0.0,44.0,19.5,47762303,4555756816
2024-11-29 21:28:47.701000,3.1,44.0,19.5,47762303,4555757036
2024-11-29 21:28:48.707000,0.0,44.0,19.5,47762303,4555757526
2024-11-29 21:28:49.712000,0.0,44.0,19.5,47762303,4555757526
2024-11-29 21:28:50.718000,0.0,44.0,19.5,47762303,4555757590
2024-11-29 21:28:51.723000,0.0,44.0,19.5,47762303,4555757671
2024-11-29 21:28:52.728000,0.0,44.0,19.5,47762303,4555757735
2024-11-29 21:28:53.733000,0.0,44.0,19.5,47762303,4555757860
2024-11-29 21:28:54.738000,0.0,44.0,19.5,47762303,4555758005
2024-11-29 21:28:55.744000,0.0,44.0,19.5,47762303,4555758005
2024-11-29 21:28:56.749000,0.0,44.0,19.5,47762303,4555758069
2024-11-29 21:28:57.754000,0.0,44.0,19.5,47762303,4555758214
2024-11-29 21:28:58.759000,0.0,44.0,19.5,47762357,4555758403
2024-11-29 21:28:59.764000,0.0,44.0,19.5,47762357,4555758403
2024-11-29 21:29:00.770000,0.0,44.0,19.5,47762357,4555758548
2024-11-29 21:29:01.775000,0.0,44.0,19.5,47762357,4555758548
2024-11-29 21:29:02.780000,0.0,44.0,19.5,47762357,4555758612
2024-11-29 21:29:03.786000,0.0,44.0,19.5,47762411,4555758882
2024-11-29 21:29:04.792000,0.0,44.0,19.5,47762411,4555758946
2024-11-29 21:29:05.797000,0.0,44.0,19.5,47762411,4555758946
2024-11-29 21:29:06.802000,0.0,44.0,19.5,47762465,4555759155
2024-11-29 21:29:07.807000,0.0,44.0,19.5,47762465,4555759155
2024-11-29 21:29:08.812000,0.0,44.0,19.5,47762465,4555759344
2024-11-29 21:29:09.818000,0.0,44.0,19.5,47762465,4555759425
2024-11-29 21:29:10.823000,0.0,44.0,19.5,47762465,4555759489
2024-11-29 21:29:11.828000,0.0,44.0,19.5,47762465,4555759489
2024-11-29 21:29:12.833000,0.0,44.0,19.5,47762465,4555759634
2024-11-29 21:29:13.838000,0.0,44.0,19.5,47762465,4555759845
2024-11-29 21:29:14.843000,0.0,44.0,19.5,47762465,4555759909
2024-11-29 21:29:15.849000,0.0,44.0,19.5,47762465,4555759990
2024-11-29 21:29:16.854000,0.0,44.0,19.5,47762465,4555760054
2024-11-29 21:29:17.859000,0.0,44.0,19.5,47762465,4555760243
2024-11-29 21:29:18.864000,0.0,44.0,19.5,47762465,4555760527
2024-11-29 21:29:19.869000,0.0,44.0,19.5,47762465,4555760613
2024-11-29 21:29:20.874000,0.0,44.0,19.5,47762465,4555760677
2024-11-29 21:29:21.879000,8.5,44.0,19.5,47766185,4555769888
2024-11-29 21:29:22.885000,16.0,44.1,19.5,47804127,4555799462
2024-11-29 21:29:23.890000,3.1,44.1,19.5,47804559,4555835142
2024-11-29 21:29:24.895000,0.0,44.1,19.5,47804613,4555835362
2024-11-29 21:29:25.900000,1.5,44.1,19.5,47812331,4555844335
2024-11-29 21:29:26.906000,0.0,44.1,19.5,47812373,4555844527
2024-11-29 21:29:27.911000,0.0,44.1,19.5,47812373,4555844733
2024-11-29 21:29:28.916000,0.0,44.1,19.5,47812373,4555844797
2024-11-29 21:29:29.922000,0.0,44.1,19.5,47812373,4555855679
2024-11-29 21:29:30.927000,0.0,44.1,19.5,47812373,4555855824
2024-11-29 21:29:31.933000,0.0,44.1,19.5,47812373,4555855824
2024-11-29 21:29:32.938000,0.0,44.1,19.5,47812373,4555856013
2024-11-29 21:29:33.943000,0.0,44.1,19.5,47812373,4555856158
2024-11-29 21:29:34.949000,0.0,44.1,19.5,47812373,4555856222
2024-11-29 21:29:35.954000,0.0,44.1,19.5,47812373,4555856222
2024-11-29 21:29:36.960000,0.0,44.1,19.5,47812373,4555856431
2024-11-29 21:29:37.965000,0.0,44.1,19.5,47812373,4555856620
2024-11-29 21:29:38.971000,0.0,44.1,19.5,47812373,4555856684
2024-11-29 21:29:39.976000,0.0,44.1,19.5,47812373,4555856765
2024-11-29 21:29:40.982000,0.0,44.1,19.5,47812427,4555856829
2024-11-29 21:29:41.987000,0.0,44.1,19.5,47812427,4555856829
2024-11-29 21:29:42.993000,0.0,44.1,19.5,47812427,4555857099
2024-11-29 21:29:43.998000,0.0,44.1,19.5,47812427,4555857099
2024-11-29 21:29:45.003000,0.0,44.1,19.5,47812427,4555857163
2024-11-29 21:29:46.009000,0.0,44.1,19.5,47812427,4555857244
2024-11-29 21:29:47.014000,0.0,44.1,19.5,47812535,4555857308
2024-11-29 21:29:48.020000,0.0,44.1,19.5,47812535,4555857433
2024-11-29 21:29:49.025000,0.0,44.1,19.5,47812535,4555857578
2024-11-29 21:29:50.031000,0.0,44.1,19.5,47812535,4555857578
2024-11-29 21:29:51.036000,0.0,44.1,19.5,47812535,4555857642
2024-11-29 21:29:52.041000,0.0,44.1,19.5,47812535,4555857723
2024-11-29 21:29:53.047000,0.0,44.1,19.5,47812535,4555857912
2024-11-29 21:29:54.052000,0.0,44.1,19.5,47812535,4555857912
2024-11-29 21:29:55.057000,0.0,44.1,19.5,47812535,4555858057
2024-11-29 21:29:56.062000,0.0,44.1,19.5,47812535,4555858057
2024-11-29 21:29:57.068000,0.0,44.1,19.5,47812535,4555858121
2024-11-29 21:29:58.073000,0.0,44.1,19.5,47812535,4555858391
2024-11-29 21:29:59.078000,0.0,44.1,19.5,47812589,4555858455
2024-11-29 21:30:00.084000,0.0,44.1,19.5,47812589,4555858455
2024-11-29 21:30:01.089000,0.0,44.1,19.5,47812589,4555858600
2024-11-29 21:30:02.094000,0.0,44.1,19.5,47812589,4555858600
2024-11-29 21:30:03.100000,0.0,44.1,19.5,47812697,4555858789
2024-11-29 21:30:04.105000,0.0,44.1,19.5,47812697,4555858934
2024-11-29 21:30:05.111000,0.0,44.1,19.5,47812697,4555858998
2024-11-29 21:30:06.116000,0.0,44.1,19.5,47812697,4555858998
2024-11-29 21:30:07.122000,0.0,44.1,19.5,47812752,4555859277
2024-11-29 21:30:08.127000,0.0,44.1,19.5,47812807,4555859472
2024-11-29 21:30:09.132000,0.0,44.1,19.5,47812862,4555860188
2024-11-29 21:30:10.137000,0.0,44.1,19.5,47812862,4555865081
2024-11-29 21:30:11.143000,0.0,44.1,19.5,47812862,4555870165
2024-11-29 21:30:12.148000,0.0,44.1,19.5,47812862,4555871925
2024-11-29 21:30:13.153000,0.0,44.1,19.5,47812862,4555878065
2024-11-29 21:30:14.159000,0.0,44.1,19.5,47812904,4555880563
2024-11-29 21:30:15.164000,0.0,44.1,19.5,47812904,4555881743
2024-11-29 21:30:16.169000,0.0,44.1,19.5,47812904,4555881888
2024-11-29 21:30:17.175000,0.0,44.1,19.5,47812904,4555885474
2024-11-29 21:30:18.180000,0.0,44.1,19.5,47812904,4555885738
2024-11-29 21:30:19.185000,0.0,44.1,19.5,47812904,4555885947
2024-11-29 21:30:20.191000,0.0,44.1,19.5,47812904,4555885947
2024-11-29 21:30:21.196000,0.0,44.1,19.5,47812958,4555886097
2024-11-29 21:30:22.201000,0.0,44.1,19.5,47812958,4555886178
2024-11-29 21:30:23.207000,0.0,44.1,19.5,47812958,4555886367
2024-11-29 21:30:24.212000,0.8,44.1,19.5,47812958,4555886367
2024-11-29 21:30:25.217000,0.0,44.1,19.5,47812958,4555888918
2024-11-29 21:30:26.222000,0.0,44.1,19.5,47813012,4555888993
2024-11-29 21:30:27.228000,0.0,44.1,19.5,47813066,4555889121
2024-11-29 21:30:28.233000,0.0,44.1,19.5,47813066,4555889327
2024-11-29 21:30:29.238000,0.0,44.1,19.5,47813066,4555889391
2024-11-29 21:30:30.244000,0.0,44.1,19.5,47813066,4555900273
2024-11-29 21:30:31.249000,0.0,44.1,19.5,47813066,4555900638
2024-11-29 21:30:32.254000,0.0,44.1,19.5,47813066,4555900728
2024-11-29 21:30:33.259000,0.0,44.1,19.5,47813066,4555901071
2024-11-29 21:30:34.264000,0.0,44.1,19.5,47813066,4555901152
2024-11-29 21:30:35.270000,0.0,44.1,19.5,47813066,4555901216
2024-11-29 21:30:36.275000,0.0,44.1,19.5,47813066,4555901216
2024-11-29 21:30:37.281000,0.0,44.1,19.5,47813066,4555901425
2024-11-29 21:30:38.286000,0.0,44.1,19.5,47813120,4555901614
2024-11-29 21:30:39.291000,0.0,44.1,19.5,47813120,4555901678
2024-11-29 21:30:40.296000,0.0,44.1,19.5,47813120,4555901759
2024-11-29 21:30:41.301000,0.0,44.1,19.5,47813120,4555904229
2024-11-29 21:30:42.307000,0.0,44.1,19.5,47813120,4555904310
2024-11-29 21:30:43.312000,0.0,44.1,19.5,47813120,4555907377
2024-11-29 21:30:44.317000,0.0,44.1,19.5,47813174,4555907377
2024-11-29 21:30:45.322000,0.0,44.1,19.5,47813228,4555907522
2024-11-29 21:30:46.328000,0.0,44.1,19.5,47813228,4555907742
2024-11-29 21:30:47.333000,0.0,44.1,19.5,47813228,4555908026
2024-11-29 21:30:48.338000,0.0,44.1,19.5,47813228,4555908452
2024-11-29 21:30:49.343000,0.0,44.1,19.5,47813228,4555908736
2024-11-29 21:30:50.349000,0.0,44.1,19.5,47813228,4555908736
2024-11-29 21:30:51.354000,0.0,44.1,19.5,47813228,4555908881
2024-11-29 21:30:52.360000,0.0,44.1,19.5,47813283,4555908951
2024-11-29 21:30:53.366000,0.0,44.1,19.5,47813338,4555909210
2024-11-29 21:30:54.371000,0.0,44.1,19.5,47814851,4555909692
2024-11-29 21:30:55.377000,0.0,44.1,19.5,47814905,4555917150
2024-11-29 21:30:56.382000,0.0,44.1,19.5,47814905,4555917150
2024-11-29 21:30:57.387000,0.0,44.1,19.5,47814905,4555917295
2024-11-29 21:30:58.393000,0.0,44.1,19.5,47814959,4555917484
2024-11-29 21:30:59.399000,0.0,44.1,19.5,47815055,4555917612
2024-11-29 21:31:00.405000,0.0,44.1,19.5,47815055,4555917693
2024-11-29 21:31:01.410000,0.0,44.1,19.5,47815109,4555917757
2024-11-29 21:31:02.415000,0.0,44.1,19.5,47815109,4555917757
2024-11-29 21:31:03.420000,0.0,44.1,19.5,47815109,4555918091
2024-11-29 21:31:04.425000,0.0,44.1,19.5,47815109,4555918091
2024-11-29 21:31:05.431000,0.0,44.1,19.5,47815109,4555918155
2024-11-29 21:31:06.436000,0.0,44.1,19.5,47815109,4555918236
2024-11-29 21:31:07.441000,0.0,44.1,19.5,47815109,4555918364
2024-11-29 21:31:08.447000,0.0,44.1,19.5,47815109,4555918489
2024-11-29 21:31:09.452000,0.0,44.1,19.5,47815109,4555918634
2024-11-29 21:31:10.457000,0.0,44.1,19.5,47815109,4555918634
2024-11-29 21:31:11.463000,0.0,44.1,19.5,47815109,4555918698
2024-11-29 21:31:12.468000,0.0,44.1,19.5,47815109,4555918779
2024-11-29 21:31:13.473000,0.0,44.1,19.5,47815541,4555921716
2024-11-29 21:31:14.479000,0.0,44.1,19.5,47815541,4555921716
2024-11-29 21:31:15.484000,0.0,44.1,19.5,47815541,4555921861
2024-11-29 21:31:16.490000,0.0,44.1,19.5,47815541,4555921861
2024-11-29 21:31:17.495000,0.0,44.1,19.5,47815541,4555921925
2024-11-29 21:31:18.500000,0.0,44.1,19.5,47815541,4555922334
2024-11-29 21:31:19.505000,0.0,44.1,19.5,47815541,4555922398
2024-11-29 21:31:20.510000,0.0,44.1,19.5,47815595,4555922484
2024-11-29 21:31:21.515000,0.0,44.1,19.5,47815595,4555922629
2024-11-29 21:31:22.520000,0.0,44.1,19.5,47815595,4555922629
